"id","group","expLabels","condition","order","set","gender","age","race","engNative","ole","parentEd","trial_type","trial_index","image1","image2","sound1","sound2","sound","correct","selected_image","response_location","accuracy","firstPres","secondPres","thirdPres"
"p641","kids","Exp1","Unstructured",1,1,"M",5.82,"White",NA,"no","bachelors","test",8,"picture6.jpg","picture2.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,1,7,9
"p643","kids","Exp1","Unstructured",1,1,"M",7.79,"White",NA,"no","phd","test",1,"picture7.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture7.jpg","left",0,2,5,9
"p643","kids","Exp1","Unstructured",1,1,"M",7.79,"White",NA,"no","phd","test",2,"picture8.jpg","picture4.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,4,6,11
"p643","kids","Exp1","Unstructured",1,1,"M",7.79,"White",NA,"no","phd","test",3,"picture3.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture3.jpg","left",0,3,5,12
"p643","kids","Exp1","Unstructured",1,1,"M",7.79,"White",NA,"no","phd","test",4,"picture5.jpg","picture1.jpg",NA,NA,"word5.aiff","picture5.jpg","picture1.jpg","right",0,2,8,10
"p643","kids","Exp1","Unstructured",1,1,"M",7.79,"White",NA,"no","phd","test",5,"picture6.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,3,7,11
"p643","kids","Exp1","Unstructured",1,1,"M",7.79,"White",NA,"no","phd","test",6,"picture5.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture5.jpg","left",0,4,8,12
"p643","kids","Exp1","Unstructured",1,1,"M",7.79,"White",NA,"no","phd","test",7,"picture1.jpg","picture8.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,1,6,10
"p643","kids","Exp1","Unstructured",1,1,"M",7.79,"White",NA,"no","phd","test",8,"picture6.jpg","picture2.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,1,7,9
"p7001","kids","Exp2","Massed",2,1,"F",6.347945205,"White",NA,"no","bachelors","test",1,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p7001","kids","Exp2","Massed",2,1,"F",6.347945205,"White",NA,"no","bachelors","test",2,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p7001","kids","Exp2","Massed",2,1,"F",6.347945205,"White",NA,"no","bachelors","test",3,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","right",0,7,9,11
"p7001","kids","Exp2","Massed",2,1,"F",6.347945205,"White",NA,"no","bachelors","test",4,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture1.jpg","right",0,2,3,6
"p7001","kids","Exp2","Massed",2,1,"F",6.347945205,"White",NA,"no","bachelors","test",5,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","left",0,8,9,12
"p7001","kids","Exp2","Massed",2,1,"F",6.347945205,"White",NA,"no","bachelors","test",6,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7001","kids","Exp2","Massed",2,1,"F",6.347945205,"White",NA,"no","bachelors","test",7,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture4.jpg","left",0,1,3,5
"p7001","kids","Exp2","Massed",2,1,"F",6.347945205,"White",NA,"no","bachelors","test",8,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","left",0,4,5,7
"p7002","kids","Exp2","Massed",2,2,"F",5.643835616,"Multi",NA,"no","associates","test",1,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture3.jpg","right",0,1,2,4
"p7002","kids","Exp2","Massed",2,2,"F",5.643835616,"Multi",NA,"no","associates","test",2,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture1.jpg","right",0,2,3,6
"p7002","kids","Exp2","Massed",2,2,"F",5.643835616,"Multi",NA,"no","associates","test",3,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p7002","kids","Exp2","Massed",2,2,"F",5.643835616,"Multi",NA,"no","associates","test",4,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p7002","kids","Exp2","Massed",2,2,"F",5.643835616,"Multi",NA,"no","associates","test",5,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","right",1,8,9,12
"p7002","kids","Exp2","Massed",2,2,"F",5.643835616,"Multi",NA,"no","associates","test",6,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"p7002","kids","Exp2","Massed",2,2,"F",5.643835616,"Multi",NA,"no","associates","test",7,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p7002","kids","Exp2","Massed",2,2,"F",5.643835616,"Multi",NA,"no","associates","test",8,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","right",1,1,3,5
"p7005","kids","Exp2","Massed",2,1,"F",5.863013699,"Black or African American",NA,"no","bachelors","test",1,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","left",0,8,9,12
"p7005","kids","Exp2","Massed",2,1,"F",5.863013699,"Black or African American",NA,"no","bachelors","test",2,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p7005","kids","Exp2","Massed",2,1,"F",5.863013699,"Black or African American",NA,"no","bachelors","test",3,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"p7005","kids","Exp2","Massed",2,1,"F",5.863013699,"Black or African American",NA,"no","bachelors","test",4,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"p7005","kids","Exp2","Massed",2,1,"F",5.863013699,"Black or African American",NA,"no","bachelors","test",5,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7005","kids","Exp2","Massed",2,1,"F",5.863013699,"Black or African American",NA,"no","bachelors","test",6,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture4.jpg","left",0,1,3,5
"p7005","kids","Exp2","Massed",2,1,"F",5.863013699,"Black or African American",NA,"no","bachelors","test",7,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p7005","kids","Exp2","Massed",2,1,"F",5.863013699,"Black or African American",NA,"no","bachelors","test",8,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture8.jpg","left",0,6,8,10
"p7006","kids","Exp2","Massed",2,2,"F",5.032876712,"White",NA,"no","associates","test",1,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture3.jpg","right",0,1,2,4
"p7006","kids","Exp2","Massed",2,2,"F",5.032876712,"White",NA,"no","associates","test",2,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture1.jpg","right",0,2,3,6
"p7006","kids","Exp2","Massed",2,2,"F",5.032876712,"White",NA,"no","associates","test",3,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture4.jpg","left",0,1,3,5
"p7006","kids","Exp2","Massed",2,2,"F",5.032876712,"White",NA,"no","associates","test",4,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","left",0,4,5,7
"p7006","kids","Exp2","Massed",2,2,"F",5.032876712,"White",NA,"no","associates","test",5,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p7006","kids","Exp2","Massed",2,2,"F",5.032876712,"White",NA,"no","associates","test",6,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p7006","kids","Exp2","Massed",2,2,"F",5.032876712,"White",NA,"no","associates","test",7,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","left",0,8,9,12
"p7006","kids","Exp2","Massed",2,2,"F",5.032876712,"White",NA,"no","associates","test",8,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p7018","kids","Exp2","Massed",2,1,"F",4.854794521,"Multi",NA,"no","somecollege","test",1,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","left",0,8,9,12
"p7018","kids","Exp2","Massed",2,1,"F",4.854794521,"Multi",NA,"no","somecollege","test",2,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p7018","kids","Exp2","Massed",2,1,"F",4.854794521,"Multi",NA,"no","somecollege","test",3,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","left",0,4,5,7
"p7018","kids","Exp2","Massed",2,1,"F",4.854794521,"Multi",NA,"no","somecollege","test",4,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p7018","kids","Exp2","Massed",2,1,"F",4.854794521,"Multi",NA,"no","somecollege","test",5,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7018","kids","Exp2","Massed",2,1,"F",4.854794521,"Multi",NA,"no","somecollege","test",6,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture1.jpg","right",0,2,3,6
"p7018","kids","Exp2","Massed",2,1,"F",4.854794521,"Multi",NA,"no","somecollege","test",7,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture4.jpg","left",0,1,3,5
"p7018","kids","Exp2","Massed",2,1,"F",4.854794521,"Multi",NA,"no","somecollege","test",8,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","right",0,7,9,11
"p7019","kids","Exp2","Massed",2,2,"F",6.268493151,"Multi",NA,"no","bachelors","test",1,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7019","kids","Exp2","Massed",2,2,"F",6.268493151,"Multi",NA,"no","bachelors","test",2,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"p7019","kids","Exp2","Massed",2,2,"F",6.268493151,"Multi",NA,"no","bachelors","test",3,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture4.jpg","left",0,1,3,5
"p7019","kids","Exp2","Massed",2,2,"F",6.268493151,"Multi",NA,"no","bachelors","test",4,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","left",0,4,5,7
"p7019","kids","Exp2","Massed",2,2,"F",6.268493151,"Multi",NA,"no","bachelors","test",5,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","right",1,8,9,12
"p7019","kids","Exp2","Massed",2,2,"F",6.268493151,"Multi",NA,"no","bachelors","test",6,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p7019","kids","Exp2","Massed",2,2,"F",6.268493151,"Multi",NA,"no","bachelors","test",7,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p7019","kids","Exp2","Massed",2,2,"F",6.268493151,"Multi",NA,"no","bachelors","test",8,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p7020","kids","Exp2","Massed",2,2,"M",4.495890411,"Multi",NA,"no","bachelors","test",1,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p7020","kids","Exp2","Massed",2,2,"M",4.495890411,"Multi",NA,"no","bachelors","test",2,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"p7020","kids","Exp2","Massed",2,2,"M",4.495890411,"Multi",NA,"no","bachelors","test",3,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","right",1,8,9,12
"p7020","kids","Exp2","Massed",2,2,"M",4.495890411,"Multi",NA,"no","bachelors","test",4,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"p7020","kids","Exp2","Massed",2,2,"M",4.495890411,"Multi",NA,"no","bachelors","test",5,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p7020","kids","Exp2","Massed",2,2,"M",4.495890411,"Multi",NA,"no","bachelors","test",6,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p7020","kids","Exp2","Massed",2,2,"M",4.495890411,"Multi",NA,"no","bachelors","test",7,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","right",1,1,3,5
"p7020","kids","Exp2","Massed",2,2,"M",4.495890411,"Multi",NA,"no","bachelors","test",8,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7021","kids","Exp2","Massed",2,2,"M",6.58630137,"White",NA,"no","masters","test",1,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p7021","kids","Exp2","Massed",2,2,"M",6.58630137,"White",NA,"no","masters","test",2,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7021","kids","Exp2","Massed",2,2,"M",6.58630137,"White",NA,"no","masters","test",3,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","left",0,8,9,12
"p7021","kids","Exp2","Massed",2,2,"M",6.58630137,"White",NA,"no","masters","test",4,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","right",1,1,3,5
"p7021","kids","Exp2","Massed",2,2,"M",6.58630137,"White",NA,"no","masters","test",5,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"p7021","kids","Exp2","Massed",2,2,"M",6.58630137,"White",NA,"no","masters","test",6,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"p7021","kids","Exp2","Massed",2,2,"M",6.58630137,"White",NA,"no","masters","test",7,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p7021","kids","Exp2","Massed",2,2,"M",6.58630137,"White",NA,"no","masters","test",8,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p7022","kids","Exp2","Massed",2,2,"M",7.616438356,"Black or African American",NA,"no","somecollege","test",1,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p7022","kids","Exp2","Massed",2,2,"M",7.616438356,"Black or African American",NA,"no","somecollege","test",2,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p7022","kids","Exp2","Massed",2,2,"M",7.616438356,"Black or African American",NA,"no","somecollege","test",3,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture1.jpg","right",0,2,3,6
"p7022","kids","Exp2","Massed",2,2,"M",7.616438356,"Black or African American",NA,"no","somecollege","test",4,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","left",0,8,9,12
"p7022","kids","Exp2","Massed",2,2,"M",7.616438356,"Black or African American",NA,"no","somecollege","test",5,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","right",1,1,3,5
"p7022","kids","Exp2","Massed",2,2,"M",7.616438356,"Black or African American",NA,"no","somecollege","test",6,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7022","kids","Exp2","Massed",2,2,"M",7.616438356,"Black or African American",NA,"no","somecollege","test",7,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture5.jpg","right",0,10,11,12
"p7022","kids","Exp2","Massed",2,2,"M",7.616438356,"Black or African American",NA,"no","somecollege","test",8,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"p7024","kids","Exp2","Massed",2,2,"F",5.194520548,"White",NA,"no","bachelors","test",1,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"p7024","kids","Exp2","Massed",2,2,"F",5.194520548,"White",NA,"no","bachelors","test",2,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","right",1,8,9,12
"p7024","kids","Exp2","Massed",2,2,"F",5.194520548,"White",NA,"no","bachelors","test",3,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7024","kids","Exp2","Massed",2,2,"F",5.194520548,"White",NA,"no","bachelors","test",4,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p7024","kids","Exp2","Massed",2,2,"F",5.194520548,"White",NA,"no","bachelors","test",5,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p7024","kids","Exp2","Massed",2,2,"F",5.194520548,"White",NA,"no","bachelors","test",6,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","right",1,1,3,5
"p7024","kids","Exp2","Massed",2,2,"F",5.194520548,"White",NA,"no","bachelors","test",7,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p7024","kids","Exp2","Massed",2,2,"F",5.194520548,"White",NA,"no","bachelors","test",8,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"p7025","kids","Exp2","Massed",2,2,"F",7.452054795,"White",NA,"no","somecollege","test",1,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","left",0,8,9,12
"p7025","kids","Exp2","Massed",2,2,"F",7.452054795,"White",NA,"no","somecollege","test",2,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"p7025","kids","Exp2","Massed",2,2,"F",7.452054795,"White",NA,"no","somecollege","test",3,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7025","kids","Exp2","Massed",2,2,"F",7.452054795,"White",NA,"no","somecollege","test",4,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture5.jpg","right",0,10,11,12
"p7025","kids","Exp2","Massed",2,2,"F",7.452054795,"White",NA,"no","somecollege","test",5,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","right",1,1,3,5
"p7025","kids","Exp2","Massed",2,2,"F",7.452054795,"White",NA,"no","somecollege","test",6,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"p7025","kids","Exp2","Massed",2,2,"F",7.452054795,"White",NA,"no","somecollege","test",7,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture8.jpg","left",0,6,8,10
"p7025","kids","Exp2","Massed",2,2,"F",7.452054795,"White",NA,"no","somecollege","test",8,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","right",0,7,9,11
"p7026","kids","Exp2","Massed",2,2,"F",6.115068493,"White",NA,"no","highschool","test",1,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","right",1,8,9,12
"p7026","kids","Exp2","Massed",2,2,"F",6.115068493,"White",NA,"no","highschool","test",2,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7026","kids","Exp2","Massed",2,2,"F",6.115068493,"White",NA,"no","highschool","test",3,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"p7026","kids","Exp2","Massed",2,2,"F",6.115068493,"White",NA,"no","highschool","test",4,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p7026","kids","Exp2","Massed",2,2,"F",6.115068493,"White",NA,"no","highschool","test",5,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p7026","kids","Exp2","Massed",2,2,"F",6.115068493,"White",NA,"no","highschool","test",6,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"p7026","kids","Exp2","Massed",2,2,"F",6.115068493,"White",NA,"no","highschool","test",7,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
